,num_nodes,edge_prob,number_train_samples_per_dataset,root_std,non_root_std,baseline,attention
4017,13,0.34280815720558167,112,2.5616281032562256,0.6935134641826153,0.8502398133277893,0.8489655256271362
4018,10,0.31276917457580566,13,1.3015738825003307,0.7725349962711334,0.376076877117157,0.8726840615272522
4019,19,0.32122722268104553,184,0.8721315115690231,0.6012423187494278,0.8374574184417725,0.8466413617134094
4020,17,0.34442663192749023,58,0.7021645605564117,0.5150372415781022,0.8594838380813599,0.8769035935401917
4021,12,0.14058376848697662,41,0.6779643850667136,0.5236187666654587,0.6051143407821655,0.6650866270065308
4022,15,0.10202477127313614,11,0.7283808495849371,0.5639431817190987,-0.014331698417663574,0.008798778057098389
4023,8,0.22955389320850372,153,1.472575068473816,0.6728982254862785,0.4023730158805847,0.39395105838775635
4024,15,0.18520425260066986,68,0.7509052157402039,0.8120490729808807,0.7250141501426697,0.7260590195655823
4025,13,0.16006606817245483,63,1.0697747021913528,0.48652030527591705,0.8011603951454163,0.8262721300125122
4026,6,0.2285042554140091,96,1.3546384871006012,0.4154842793941498,0.6869873404502869,0.6816940307617188
4027,24,0.2894817590713501,47,1.6134114662806194,0.6162908942926497,0.9292071461677551,0.9470833539962769
4028,25,0.1814098060131073,41,0.7653006265560786,0.5261603225218622,0.5202537775039673,0.6310842633247375
4029,17,0.16737954318523407,165,1.6987707167863846,0.49942624225066257,-0.026404142379760742,-0.04857945442199707
4030,11,0.1956460177898407,165,1.3563001702229183,0.34361102283000944,-0.01986873149871826,0.07557070255279541
4031,16,0.1420520395040512,25,1.0378558039665222,0.5541919196645418,0.811559796333313,0.8484516143798828
4032,8,0.10932565480470657,97,1.1193378120660782,0.6804194748401642,0.09948903322219849,0.11972212791442871
4033,12,0.2986271381378174,123,1.3174751102924347,0.6131969671696424,0.6454261541366577,0.643376350402832
4034,21,0.21967367827892303,32,1.305280578136444,0.522401369176805,0.5989574193954468,0.5955784320831299
4035,15,0.12511920928955078,109,0.9906185269355774,0.5135079042779075,0.08301186561584473,0.07419323921203613
4036,7,0.134219229221344,24,0.7994846776127815,0.7784374952316284,-0.01661360263824463,-0.0024491548538208008
4037,18,0.21531537175178528,50,0.9887040317058563,0.6521929708810953,-0.06529581546783447,0.07688707113265991
4038,21,0.2654893696308136,56,1.0188733525574207,0.5885385073283139,0.9499987959861755,0.942025363445282
4039,23,0.3508988320827484,160,0.5446562170982361,0.5208952866494656,0.6965985298156738,0.7143170833587646
4040,22,0.3748052418231964,82,1.220394752919674,0.6469176610310873,0.17180019617080688,0.39810043573379517
4041,18,0.24234649538993835,9,1.335228423277537,0.4810351401567459,-0.9795777797698975,-0.0795525312423706
4042,22,0.16404670476913452,157,0.8853917792439461,0.45870030777794973,0.16504204273223877,0.2219010591506958
4043,12,0.3970573842525482,169,0.635499581694603,0.6766749620437622,0.8128410577774048,0.8093491792678833
4044,10,0.13736404478549957,17,0.7787250280380249,0.4771996200084686,0.06550294160842896,0.4816644787788391
4045,7,0.11941628158092499,44,1.0799379721283913,0.7111111680666605,-0.1146308183670044,-0.07642614841461182
4046,23,0.10995982587337494,119,1.154862493276596,0.4444438706744801,0.21083378791809082,0.21054494380950928
4047,17,0.17460346221923828,124,1.4523648534502303,0.6208460733294487,0.05603533983230591,0.07547605037689209
4048,5,0.17874197661876678,155,0.8852733820676804,0.7392022609710693,-0.001662135124206543,0.005335807800292969
4049,25,0.15607881546020508,140,2.08096467256546,0.7509698413312436,0.16062211990356445,0.21658223867416382
4050,10,0.37303006649017334,44,2.0137792825698853,0.7673390991985798,0.6322532892227173,0.7439254522323608
4051,21,0.10366664826869965,90,0.7885163341249738,0.8063144428389413,-0.07432091236114502,0.17677325010299683
4052,14,0.11415697634220123,150,1.9804051319758098,0.8669687174260616,0.03314334154129028,0.018378257751464844
4053,20,0.11664806306362152,53,1.1758379169872828,0.5360937703114289,0.6405287981033325,0.6497511863708496
4054,21,0.20047512650489807,142,0.9719706078370413,0.5597557922204336,0.3732908368110657,0.3665164113044739
4055,16,0.21687982976436615,170,0.6563688889145851,0.5343719944357872,0.19179075956344604,0.18341970443725586
4056,18,0.14499825239181519,144,0.8333966036637624,0.5945148902634779,0.4989137649536133,0.5089890956878662
4057,21,0.22366048395633698,95,1.1973947882652283,0.5464443844907424,0.21933645009994507,0.21795785427093506
4058,19,0.36496973037719727,20,1.0909734964370728,0.5441696448251605,-0.009608030319213867,0.2955777049064636
4059,12,0.1677592396736145,180,0.979922354221344,0.4767241435391562,0.018555521965026855,0.02546870708465576
4060,13,0.3389081060886383,191,1.373505175113678,0.6373639941215515,0.49026399850845337,0.4785715341567993
4061,22,0.2628006637096405,188,0.7918172180652618,0.6557598881423473,0.8628088235855103,0.8836690783500671
4062,12,0.12865081429481506,149,0.8780052747045245,0.6728825628757477,0.7422746419906616,0.7442196607589722
4063,23,0.11772618442773819,60,0.8291733771562576,0.5739920597810012,-0.07899940013885498,-0.0988541841506958
4064,10,0.26733845472335815,52,0.7408063262701035,1.0299562364816666,-0.14287865161895752,-0.11524045467376709
4065,17,0.24985437095165253,114,0.9917064942419529,0.7150565087795258,0.7230231761932373,0.7234989404678345
4066,9,0.18458020687103271,54,0.7179810404777527,0.6751917004585266,-0.05162763595581055,-0.07039666175842285
4067,7,0.3651118874549866,152,1.4837080438931782,0.8232685029506683,-0.0035674571990966797,-0.0293046236038208
4068,11,0.15860949456691742,144,0.6276625096797943,0.46951634543282644,0.7669098973274231,0.7670498490333557
4069,19,0.3459773659706116,10,1.161045511563619,0.6495467200875282,-0.048728227615356445,0.022270381450653076
4070,5,0.125123530626297,92,0.47506873806317645,0.7364746630191803,0.03729015588760376,0.09159475564956665
4071,21,0.2346954494714737,52,0.9976440171400706,0.4591736555099487,0.570142388343811,0.6993767023086548
4072,15,0.2682456374168396,158,1.0956867734591167,0.5576084790130457,0.6631195545196533,0.7102821469306946
4073,21,0.2919761538505554,16,0.7667498588562012,0.4307372703364021,0.693750262260437,0.6757827997207642
4074,19,0.36653608083724976,35,1.0729877352714539,0.6802305048331618,0.06667262315750122,0.19886904954910278
4075,15,0.1163703128695488,193,1.1623267568647861,0.5961478522845677,0.5708599090576172,0.5741381645202637
4076,23,0.16337065398693085,46,0.7517031133174896,0.8294687153477418,-0.002648472785949707,0.15356314182281494
4077,17,0.3890663683414459,40,0.719264805316925,0.5622154576703906,0.32441848516464233,0.5948659777641296
4078,17,0.3678029775619507,13,0.8389724493026733,0.634727483349187,0.33337920904159546,0.2970317006111145
4079,14,0.11378701776266098,98,1.3599430388874478,0.9743230104446411,0.1506611704826355,0.21770912408828735
4080,24,0.3054823577404022,139,0.9170418381690979,0.7308269373395226,0.7379648089408875,0.7463644742965698
4081,15,0.3650675415992737,96,2.036498486995697,0.45748292138943303,0.2742089629173279,0.27753567695617676
4082,24,0.12855097651481628,20,1.0026327868302662,0.867418597969744,-0.3291759490966797,-0.054001450538635254
4083,22,0.22297699749469757,21,0.545652836561203,0.5151897054165602,0.3004627227783203,0.39876145124435425
4084,10,0.18716537952423096,163,0.8824493527412415,0.36219561100006104,0.9049801826477051,0.9055232405662537
4085,24,0.31279101967811584,99,0.754255473613739,0.5898743279278278,0.8527100086212158,0.8624218702316284
4086,13,0.2614508271217346,161,1.3520092517137527,0.5294127804892403,0.8622420430183411,0.8591481447219849
4087,15,0.2652556002140045,2,1.0933740586042404,0.43853342262181366,-0.12040936946868896,-0.2730523347854614
4088,7,0.31403860449790955,159,0.7049835522969564,0.47571902722120285,0.6604394316673279,0.6573994159698486
4089,15,0.27344709634780884,48,0.7624346784182957,0.5796593949198723,0.6150546073913574,0.6129140853881836
4090,19,0.10043955594301224,163,1.5933004087871976,0.7906454592943192,0.21778303384780884,0.24648940563201904
4091,25,0.1047198697924614,14,1.681616786453459,0.6964001664891839,0.029764890670776367,0.059232115745544434
4092,18,0.11439630389213562,43,1.0215314491228624,0.5075427080903735,0.9235424995422363,0.930965781211853
4093,16,0.10248078405857086,44,1.2267434348662694,0.6901480427810124,0.5666643381118774,0.5967031717300415
4094,10,0.2355942726135254,135,0.7822438223021371,0.6953374346097311,0.02142512798309326,0.006883203983306885
4095,17,0.11055102199316025,80,0.8803495516379675,0.6011268957094713,0.47760504484176636,0.48782801628112793
4096,4,0.3338310718536377,87,1.0263470336794853,0.3384450823068619,0.25570881366729736,0.2292158007621765
4097,3,0.25086426734924316,53,1.2866711020469666,0.22250008583068848,0.8072938919067383,0.821307897567749
4098,24,0.2750532329082489,150,0.8887016326189041,0.6803209342062473,0.5242003798484802,0.694907546043396
4099,23,0.29169991612434387,85,0.801936556895574,0.5927312068641186,0.44049155712127686,0.5272934436798096
4100,17,0.15963715314865112,99,0.8054941232715335,0.9430548340082169,0.643069326877594,0.6560070514678955
4101,16,0.31190961599349976,14,1.560255527496338,0.6135842104752859,0.7071906328201294,0.6875609159469604
4102,11,0.24424445629119873,52,1.337548702955246,0.7213145047426224,0.6413562297821045,0.6475518345832825
4103,24,0.2745112478733063,81,0.9477318227291107,0.5292929381132125,-0.05604052543640137,0.16148018836975098
4104,12,0.3863894045352936,57,0.7529707749684652,0.6404509709941016,0.797542929649353,0.7867248058319092
4105,7,0.17695356905460358,110,0.7826108485460281,0.28233373165130615,0.47980040311813354,0.49076974391937256
4106,19,0.15771016478538513,24,1.6481445357203484,0.5417083660761516,0.2892337441444397,0.4089862108230591
4107,11,0.13144491612911224,4,1.0917611923068762,0.5042171279589335,0.24409931898117065,0.7524867653846741
4108,17,0.23495391011238098,98,0.937786898442677,0.45578059554100037,0.7118884325027466,0.7713281512260437
4109,13,0.1448914259672165,79,0.8682867313424746,0.4720528657947268,0.2939130663871765,0.3084801435470581
4110,10,0.2762409746646881,143,0.4757208824157715,0.8060672410896846,0.004926919937133789,0.013633787631988525
4111,22,0.16439327597618103,155,1.0238331357638042,0.5610095672309399,0.5652677416801453,0.6197558045387268
4112,17,0.16716338694095612,163,0.9382369567950567,0.7687380286780271,0.7613133192062378,0.7658694982528687
4113,24,0.197065070271492,39,1.2664055407047272,0.6530451445203078,0.8213335871696472,0.8750829100608826
4114,20,0.11588476598262787,191,0.9521853849291801,0.7421078508098921,-0.003755927085876465,-0.021787047386169434
4115,23,0.15237009525299072,150,0.7522072717547417,0.5188944429159165,0.28504711389541626,0.31853562593460083
4116,15,0.2931446433067322,142,0.49049316843350727,0.5768304578959942,0.6201081275939941,0.6109668016433716
4117,17,0.23554164171218872,54,0.9441479444503784,0.549721839527289,0.43740516901016235,0.4471164345741272
4118,15,0.22035932540893555,122,1.0106631338596344,0.5098025023937225,0.6904670000076294,0.6734517812728882
4119,12,0.3654913008213043,35,1.929966926574707,0.7650260329246521,-0.05835163593292236,-0.085471510887146
4120,16,0.21247412264347076,171,0.8727347776293755,0.6179885442058245,0.6120016574859619,0.662116527557373
4121,14,0.14711734652519226,149,1.1386814812819164,0.6789336707442999,0.3860393166542053,0.3720442056655884
4122,6,0.3007383942604065,46,1.2724512338638305,0.4750831127166748,0.2893965244293213,0.30367547273635864
4123,7,0.30468714237213135,187,1.403307944536209,0.44524332880973816,-0.015389442443847656,0.01844388246536255
4124,24,0.3757030963897705,124,0.5422525107860565,0.545863401889801,0.33657026290893555,0.49652785062789917
4125,15,0.12734229862689972,70,1.0181983828544616,0.8100036934018136,0.3747949004173279,0.37399160861968994
4126,12,0.12762945890426636,144,1.0844154834747315,0.7261307239532471,0.4564618468284607,0.4612194895744324
4127,8,0.11785762012004852,168,1.7731916656096776,0.3801546454429626,0.811022162437439,0.8065673112869263
4128,16,0.1636558622121811,151,1.039455570280552,0.7676302511245012,0.5737478733062744,0.6115291714668274
4129,17,0.2593151926994324,168,0.7136975824832916,0.4240780125061671,0.9309033751487732,0.9282522797584534
4130,23,0.11860975623130798,22,1.1969886254519224,0.9018036643664042,0.4772697687149048,0.3963966369628906
4131,12,0.11259810626506805,135,1.1800548136234283,0.7723775267601013,0.310397207736969,0.3114909529685974
4132,19,0.1821715086698532,187,0.5970953702926636,0.5909282450492566,0.009908795356750488,0.02008056640625
4133,5,0.1567973494529724,53,1.3067233562469482,1.5241634994745255,0.6475393176078796,0.6432886719703674
4134,13,0.1076003909111023,44,0.9999524099486214,0.6325276990731558,0.24145632982254028,0.3080645799636841
4135,6,0.18838462233543396,197,1.201820656657219,0.382136233150959,0.7182915210723877,0.7186613082885742
4136,6,0.21769368648529053,3,0.38531545797983807,0.7109603881835938,0.03319650888442993,0.41972237825393677
4137,15,0.369392454624176,127,0.4069627026716868,0.5415978791813055,0.6963866949081421,0.721082329750061
4138,16,0.27063918113708496,184,1.3807757258415223,0.49767630208622327,0.7415359020233154,0.7539874911308289
4139,21,0.14669755101203918,67,0.8294631466269493,0.49635002414385476,0.6312050819396973,0.6436682939529419
4140,23,0.15351976454257965,55,1.1613216437399387,0.524173159400622,0.0972900390625,0.2284199595451355
4141,19,0.32884106040000916,115,1.1077773869037628,0.5829184204339981,0.13685816526412964,0.3341088891029358
4142,19,0.2870408296585083,104,1.3591303527355194,0.5652333239714304,0.5348367691040039,0.5553896427154541
4143,6,0.3941454589366913,173,1.1173677643140156,0.9526842733224233,-0.0007075071334838867,0.005334198474884033
4144,19,0.1946425437927246,143,1.1741836011409759,0.40541868124689373,0.4569694399833679,0.5740073919296265
4145,13,0.24159888923168182,158,0.7028124531110128,0.4956195801496506,0.9630260467529297,0.9652426838874817
4146,22,0.27178481221199036,167,1.4614695310592651,0.5785256159656188,0.4513295292854309,0.43440061807632446
4147,17,0.3129153549671173,167,1.7000535428524017,0.5329010625680287,0.41047871112823486,0.415904700756073
4148,19,0.12814448773860931,109,1.449307817965746,0.5625499446283687,0.579391360282898,0.5736218094825745
4149,5,0.247981995344162,69,0.9573830366134644,1.1127710044384003,0.09757328033447266,0.09775769710540771
4150,18,0.3514106869697571,47,0.9237896800041199,0.472002686932683,0.27057868242263794,0.3297188878059387
4151,16,0.17169588804244995,24,0.6829694112141927,0.6924039006233216,0.0013913512229919434,0.043396830558776855
4152,21,0.2929024398326874,49,0.8893043845891953,0.5818113634983698,0.8674145936965942,0.8935732245445251
4153,22,0.2907295823097229,152,0.6446681618690491,0.5752942404813237,0.40033167600631714,0.39602190256118774
4154,4,0.1301320493221283,4,0.7777552704016367,0.22028088569641113,-0.03335440158843994,-0.026778697967529297
4155,24,0.18044058978557587,104,0.9652326873370579,0.5703600890496198,0.5640977621078491,0.627417266368866
4156,17,0.12619730830192566,142,0.6005012459225125,0.5987071190029383,0.3001832962036133,0.29619455337524414
4157,15,0.22059263288974762,186,1.365948062390089,0.5414674905213442,0.7136803269386292,0.7084916234016418
4158,15,0.14424024522304535,29,1.8009939193725586,0.6467421849568685,0.2363225221633911,0.2095140814781189
4159,24,0.10224273800849915,9,1.091731450210015,0.5734581984579563,-0.0006902217864990234,-0.07579624652862549
4160,11,0.17797772586345673,165,0.644138753414154,0.34837024845182896,0.6041014790534973,0.6139255166053772
4161,6,0.19569098949432373,55,1.0152290016412735,0.44128765165805817,-0.050170063972473145,-0.0719459056854248
4162,12,0.27863261103630066,132,1.2866482436656952,0.6138557493686676,0.026054441928863525,0.05523800849914551
4163,4,0.30089864134788513,186,1.3705800374348958,1.2568329572677612,-0.022011399269104004,-0.02319478988647461
4164,6,0.16300994157791138,44,0.7734591563542684,0.26560139656066895,0.5646225214004517,0.5683218240737915
4165,14,0.11713764071464539,142,1.0299770448889052,0.6793540716171265,0.9474255442619324,0.9494016170501709
4166,13,0.12223979085683823,93,1.0698168948292732,0.675832639847483,0.030106723308563232,0.14744114875793457
4167,16,0.26603612303733826,30,1.2059342563152313,0.4532728237765176,0.591329038143158,0.6928883790969849
4168,11,0.22133493423461914,197,0.8282535324494044,0.4747462272644043,-0.006785273551940918,0.025830745697021484
4169,13,0.2922734022140503,62,1.1873601873715718,0.7342307478189468,0.6938618421554565,0.7941185235977173
4170,12,0.2610226273536682,34,1.1741715788841247,0.6272342673369816,0.42603808641433716,0.618809700012207
4171,8,0.2979375123977661,105,2.8121211528778076,0.8021150401660374,0.9192938208580017,0.9175440073013306
4172,20,0.1277669221162796,105,0.9301135010189481,0.629862675612623,0.277235746383667,0.35811978578567505
4173,23,0.2101375311613083,136,0.9615323742230734,0.6231086254119873,0.39049792289733887,0.5839889049530029
4174,25,0.23936288058757782,62,0.6965411961078644,0.6063227534294129,0.00346529483795166,-0.014400243759155273
4175,17,0.11883827298879623,110,1.0974636326233547,0.4831896153363315,-0.006662726402282715,0.010289013385772705
4176,20,0.1661243438720703,107,1.47983122865359,0.49141713976860046,0.5992598533630371,0.6214667558670044
4177,6,0.158355250954628,115,0.3966919034719467,0.8972785174846649,-0.05893301963806152,-0.022935986518859863
4178,17,0.17240454256534576,121,1.2627349495887756,0.5761025900190527,0.602050244808197,0.6116514205932617
4179,12,0.1836318075656891,11,0.8187127828598022,0.564968581710543,0.5420721769332886,0.6301462054252625
4180,20,0.11373133212327957,59,1.068380282819271,0.47818846106529234,0.8845298290252686,0.8844822645187378
4181,10,0.16513821482658386,52,0.9173132876555125,0.5181908756494522,-0.005791068077087402,0.07281267642974854
4182,20,0.18550583720207214,145,1.1481167316436767,0.4979749043782552,0.7740397453308105,0.7957245111465454
4183,23,0.21159076690673828,137,1.3730172117551167,0.7257590726017952,0.8685782551765442,0.8681159019470215
4184,10,0.23053091764450073,7,1.1882198117673397,0.45359522352615994,-0.1398717164993286,-0.4444829225540161
4185,20,0.2541799545288086,13,0.5812813304364681,0.6120232008397579,0.4020600914955139,0.7217192649841309
4186,22,0.19345414638519287,35,1.1347091992696126,0.5510606355965137,-0.1419302225112915,-0.2629725933074951
4187,6,0.26861703395843506,170,0.8786038160324097,0.5528095811605453,0.007430672645568848,0.008239686489105225
4188,20,0.2829166650772095,64,2.1850034395853677,0.6115572268471998,0.8184380531311035,0.8640153408050537
4189,21,0.26871445775032043,149,0.5472159683704376,0.6420165402324576,0.3589664101600647,0.41776585578918457
4190,13,0.18753375113010406,123,1.2185402289032936,0.5733352720737457,-0.0070438385009765625,0.006704270839691162
4191,21,0.20932736992835999,113,0.8628727681934834,0.7281189652589651,0.5126173496246338,0.5106662511825562
4192,18,0.20256799459457397,66,0.5105420102675756,0.6954972287019093,0.5353139638900757,0.5561726093292236
4193,15,0.2234126627445221,163,0.608308207988739,0.586611820757389,-0.04841172695159912,-0.010552167892456055
4194,7,0.29711735248565674,192,1.0633730590343475,0.4419414192438126,0.5823138952255249,0.5841991901397705
4195,22,0.38256996870040894,33,0.30814363062381744,0.6611605048179626,0.13693124055862427,0.2860766649246216
4196,24,0.11533396691083908,9,0.8997440069913865,0.5351800279957908,0.8258405923843384,0.7823107242584229
4197,23,0.26898783445358276,97,0.5820356806119283,0.5968954667448998,0.2367098331451416,0.5068409442901611
4198,16,0.17659088969230652,99,1.1189927458763123,0.5037207580529727,0.8040441274642944,0.8192232847213745
4199,24,0.289317786693573,81,0.5310182571411133,0.7329806089401245,0.9266425371170044,0.9297462701797485
4200,18,0.10199471563100815,120,1.304478007555008,0.45106902718544006,0.5432983040809631,0.5312514305114746
4201,5,0.3529755771160126,161,0.580022931098938,0.6736110188066959,-0.057219862937927246,-0.0446622371673584
4202,4,0.3685595989227295,125,2.1042399406433105,0.3322388604283333,0.5202802419662476,0.521201491355896
4203,22,0.1644115000963211,11,0.5029852936665217,0.8266126811504364,-0.013438820838928223,-0.013622879981994629
4204,9,0.39136266708374023,3,1.1403959691524506,0.8085923769644329,-0.33127570152282715,-0.7832205295562744
4205,21,0.3487392067909241,74,0.4895579665899277,0.652676242239335,0.038278400897979736,0.048334479331970215
4206,9,0.39586445689201355,59,0.5376488566398621,0.4456790294498205,-0.0014749765396118164,0.13052207231521606
4207,20,0.17710718512535095,34,0.526250846683979,0.584474727511406,0.6716803312301636,0.7234288454055786
4208,25,0.10834094136953354,157,0.7690251283347607,0.5934308837441837,0.8176212310791016,0.8346331119537354
4209,23,0.21026083827018738,70,1.0466906279325485,0.3728313446044922,0.641020655632019,0.6620787382125854
4210,16,0.12759312987327576,89,1.058350375720433,0.5764667491118113,-0.038137197494506836,0.00719904899597168
4211,14,0.11240345239639282,35,0.6867913986955371,0.6223398234163012,0.08919185400009155,0.23421382904052734
4212,16,0.3784065842628479,7,1.1583457191785176,0.43378303486567277,0.11111605167388916,-0.023084282875061035
4213,13,0.3296832740306854,9,1.4108608216047287,0.4613216502798928,0.27254074811935425,0.7398481369018555
4214,11,0.36998865008354187,171,0.33373336493968964,0.5750439862410227,0.44290614128112793,0.43647700548171997
4215,3,0.11486800014972687,167,1.4920179545879364,0.9077032804489136,0.05178266763687134,0.04381352663040161
4216,20,0.216819629073143,48,0.7525616784890493,0.5096185281872749,-0.0009942054748535156,0.1488749384880066
4217,3,0.1579538732767105,193,1.244054764509201,0.32565730810165405,0.7699190974235535,0.7721570134162903
4218,9,0.2512126863002777,50,1.0554020345211028,0.5948656275868416,0.37166881561279297,0.49259883165359497
4219,18,0.3127768039703369,84,1.4955893456935883,0.6406113696949822,0.9142645597457886,0.9182376861572266
4220,4,0.25334256887435913,46,1.2004103660583496,0.4378666877746582,-0.01726210117340088,-0.012648463249206543
4221,18,0.21557477116584778,145,0.8441264288766044,0.727870071476156,-0.03430819511413574,0.002761542797088623
4222,3,0.12569639086723328,142,0.5261803865432739,0.24983690679073334,-0.008883237838745117,-0.013907194137573242
4223,6,0.11615265905857086,119,1.5816328525543213,0.49445152282714844,0.7008470892906189,0.6679342985153198
4224,8,0.2119397222995758,137,0.633332633972168,0.7712252338727316,0.10567975044250488,0.1584547758102417
4225,18,0.12356960028409958,172,1.1426435803825206,0.4966491758823395,0.024776339530944824,0.08903604745864868
4226,11,0.2659212350845337,104,1.658832202355067,0.6631678223609925,0.3029634952545166,0.28203797340393066
4227,21,0.13347625732421875,138,1.2824416539885781,0.5580825999379158,0.5890726447105408,0.5848573446273804
4228,23,0.32637232542037964,47,2.0390090942382812,0.6670427961008889,0.8038880825042725,0.8932268023490906
4229,13,0.36576953530311584,101,0.6749500334262848,0.4805570461533286,0.24593126773834229,0.3187817335128784
4230,3,0.18007797002792358,156,0.3610921800136566,1.058273822069168,0.053407251834869385,0.03889930248260498
4231,19,0.2675158977508545,180,1.0779981315135956,0.5124600370724995,0.6630532741546631,0.6634963154792786
4232,10,0.2140282690525055,34,1.2095328122377396,0.9035976827144623,0.6498032808303833,0.6775578260421753
4233,20,0.36447709798812866,6,1.3374728858470917,0.5773127526044846,-0.004454970359802246,0.09638369083404541
4234,13,0.20458737015724182,116,1.1299168020486832,0.7711114287376404,0.6436281204223633,0.6342542171478271
4235,17,0.1780744194984436,59,1.3518613676230113,0.43020734868266364,0.932387113571167,0.936583936214447
4236,18,0.1457243412733078,3,0.8888827618211508,0.7744295924901963,-0.5722953081130981,0.5092453360557556
4237,10,0.16804176568984985,21,1.1809441362108504,0.3175932914018631,0.3300657272338867,0.3062743544578552
4238,7,0.28963324427604675,44,0.4264644682407379,0.48657017946243286,0.7676007151603699,0.7795363664627075
4239,19,0.20383259654045105,30,0.643707662820816,0.6520231584707896,-0.048496127128601074,-0.00047659873962402344
4240,21,0.17165914177894592,2,0.7291977480053902,0.5679126539651085,0.0005341768264770508,0.021212995052337646
4241,6,0.2160039097070694,97,0.6693694591522217,0.2640674561262131,0.14958608150482178,0.13311558961868286
4242,19,0.13238781690597534,4,0.8721161697592054,0.5400911321242651,-0.1604379415512085,0.24518036842346191
4243,9,0.27340996265411377,187,1.3535983711481094,0.4723810017108917,0.7894059419631958,0.7923040390014648
4244,9,0.17472343146800995,172,0.9813263863325119,0.8164037853479386,0.1232951283454895,0.12255775928497314
4245,4,0.3918076157569885,125,1.5647827982902527,1.4259001910686493,0.861428439617157,0.863756000995636
4246,21,0.3468920886516571,3,0.6751996837556362,0.5422864731620339,-0.23546814918518066,0.03167968988418579
4247,12,0.14236018061637878,53,1.356810174882412,0.4741690047085285,0.482856810092926,0.5109329223632812
4248,5,0.10420293360948563,135,1.1920268386602402,0.44770723581314087,0.015573978424072266,0.01830679178237915
4249,15,0.35279420018196106,173,0.8055722117424011,0.7590412680919354,0.7462897300720215,0.7612050175666809
4250,16,0.11277730762958527,136,0.5940137207508087,0.5257681105285883,0.018877506256103516,0.020376384258270264
4251,22,0.3899582624435425,77,0.6586443185806274,0.7588760733604432,0.735360324382782,0.7874069809913635
4252,20,0.18650174140930176,12,1.3943429631846291,0.5539554540927594,0.18681800365447998,0.28744930028915405
4253,17,0.3006511628627777,53,0.9274388949076334,0.4934143934931074,0.2692795991897583,0.2816311717033386
4254,11,0.33658546209335327,143,0.8856702744960785,0.6065625436604023,0.031369566917419434,0.0963706374168396
4255,7,0.11400514841079712,87,0.8831444144248962,0.5778317749500275,0.49801093339920044,0.5189785957336426
4256,21,0.36043781042099,41,1.3538004457950592,0.49021150259410634,0.6644343137741089,0.6801449060440063
4257,10,0.1837630271911621,62,0.680205300450325,0.40694545848029,0.43541795015335083,0.44798171520233154
4258,16,0.1003791093826294,60,1.2124686666897364,0.378040138218138,0.8230846524238586,0.8274407982826233
4259,18,0.2421436607837677,74,0.7975285828113556,0.6193671581836847,0.009952366352081299,-3.4332275390625e-05
4260,25,0.28466033935546875,53,1.745929330587387,0.5944399811327458,-0.006668806076049805,-0.00919032096862793
4261,24,0.30137109756469727,82,1.754292644560337,0.5083862088620663,0.8429566025733948,0.8668743968009949
4262,22,0.12150101363658905,182,1.3113055030504863,0.7426467733457685,0.6319694519042969,0.6132729053497314
4263,22,0.2731304168701172,182,1.3099124670028686,0.6687157285564086,0.008407354354858398,0.035986125469207764
4264,12,0.3083617687225342,132,1.8018189817667007,0.6155029460787773,0.9598472118377686,0.964887797832489
4265,16,0.15077611804008484,156,1.3075270429253578,0.7814988940954208,0.47017621994018555,0.4713970422744751
4266,11,0.23549222946166992,188,2.100441634654999,0.3674366937743293,0.08433794975280762,0.07428818941116333
4267,25,0.3426443338394165,131,1.0860664745171864,0.6564634828404947,0.7144309282302856,0.6805264353752136
4268,7,0.37388986349105835,155,1.7457604606946309,0.5218377336859703,0.9304929375648499,0.932255744934082
4269,15,0.11431022733449936,100,1.0557568669319153,0.5175072295325143,0.8448287844657898,0.8449982404708862
4270,8,0.3245421051979065,17,1.7972596287727356,0.50199622909228,0.6558258533477783,0.6170699596405029
4271,18,0.22406558692455292,114,1.3562872596085072,0.5732652289526803,0.6164474487304688,0.7186873555183411
4272,19,0.13435690104961395,27,0.7016553431749344,0.5196792047757369,-0.015852689743041992,-0.14388048648834229
4273,10,0.38854581117630005,4,1.6224404176076253,0.4201978253466742,0.09022665023803711,0.713890552520752
4274,24,0.1379765421152115,18,1.423040121793747,0.43708736542612314,0.3304383158683777,0.6290934085845947
4275,22,0.23936957120895386,56,1.1839582324028015,0.42773573473095894,-0.2572007179260254,0.3949582576751709
4276,25,0.31240737438201904,59,0.6803098320960999,0.6693542736272017,0.8700803518295288,0.9006994962692261
4277,11,0.1219334676861763,112,1.0469561100006104,0.6237517644961675,0.33190488815307617,0.338878870010376
4278,14,0.19961051642894745,169,0.8582288580281394,0.5337065096412387,0.6399267911911011,0.6239055395126343
4279,16,0.31781432032585144,164,0.5276079972585043,0.6549078032374382,0.9056413769721985,0.9080584049224854
4280,22,0.2852244973182678,113,1.045172119140625,0.49123022749143486,0.6643288135528564,0.6643198728561401
4281,19,0.11743772029876709,94,0.9749847186936272,0.6110018104314804,0.6460179090499878,0.6448416709899902
4282,9,0.37346184253692627,84,0.51599849263827,0.40833744158347446,0.03965747356414795,0.05473440885543823
4283,21,0.2671273648738861,96,0.9830954223871231,0.6806143960532021,0.45695579051971436,0.4854203462600708
4284,9,0.2812553644180298,51,0.4644172340631485,0.7728003604071481,0.17843705415725708,0.3830989599227905
