run_id,num_train_samples,y,baseline_beta,baseline_nll_beta
d701af8d,20,8.458459,1.3783766e-10,2.3444373e-18
d701af8d,20,8.478478,1.11937945e-10,2.6938644e-18
d701af8d,20,8.498499,7.559192e-11,1.8281426e-18
d701af8d,20,8.518518,1.0041271e-10,5.256351e-19
d701af8d,20,8.538539,8.863757e-11,7.656795e-18
d701af8d,20,8.558558,7.5382145e-11,3.556747e-19
d701af8d,20,8.578579,8.0080116e-11,4.261028e-19
d701af8d,20,8.5985985,6.9229976e-11,7.3100076e-19
d701af8d,20,8.618619,9.719273e-11,8.500874e-19
d701af8d,20,8.6386385,7.070511e-11,6.860178e-19
d701af8d,20,8.658659,6.668153e-11,5.2293314e-19
d701af8d,20,8.6786785,6.7258886e-11,6.6521064e-19
d701af8d,20,8.698699,6.361327e-11,1.8898978e-18
d701af8d,20,8.718719,5.979927e-11,5.6591753e-19
d701af8d,20,8.738739,6.867773e-11,3.104144e-19
d701af8d,20,8.758759,7.181581e-11,4.53233e-19
d701af8d,20,8.778779,4.947389e-11,1.6837968e-19
d701af8d,20,8.798799,5.269995e-11,2.6984604e-19
d701af8d,20,8.818819,4.650701e-11,2.7636223e-19
d701af8d,20,8.838839,5.0450925e-11,1.2896435e-19
d701af8d,20,8.858859,4.7104067e-11,2.2393733e-19
d701af8d,20,8.878879,4.3888237e-11,7.875707e-20
d701af8d,20,8.898899,4.0125514e-11,4.1566388e-20
d701af8d,20,8.918919,4.0740068e-11,6.641758e-20
d701af8d,20,8.938939,3.989003e-11,2.0511347e-19
d701af8d,20,8.958959,2.887989e-11,1.4369899e-19
d701af8d,20,8.978979,3.9047814e-11,6.900963e-20
d701af8d,20,8.998999,3.3664977e-11,4.2237874e-20
d701af8d,20,9.019019,3.4473775e-11,3.6759955e-20
d701af8d,20,9.039039,3.263034e-11,5.98894e-20
d701af8d,20,9.059059,2.1929713e-11,3.8870707e-20
d701af8d,20,9.079079,2.8974345e-11,4.1286045e-20
d701af8d,20,9.099099,3.216148e-11,8.020387e-20
d701af8d,20,9.119119,3.2615403e-11,1.6406872e-19
d701af8d,20,9.139139,2.8335783e-11,6.4174055e-20
d701af8d,20,9.15916,2.2501032e-11,2.924071e-19
d701af8d,20,9.179179,2.3337915e-11,7.852248e-20
d701af8d,20,9.1992,2.4512944e-11,6.859023e-20
d701af8d,20,9.219219,2.5247448e-11,4.5952962e-20
d701af8d,20,9.23924,1.9564569e-11,7.589231e-21
d701af8d,20,9.259259,1.9370226e-11,5.2181897e-20
d701af8d,20,9.27928,2.3237887e-11,2.9516163e-20
d701af8d,20,9.299299,1.7916101e-11,7.2887026e-20
d701af8d,20,9.31932,1.369931e-11,1.0402772e-20
d701af8d,20,9.339339,1.6368242e-11,6.3240375e-20
d701af8d,20,9.35936,1.774761e-11,6.6037576e-21
d701af8d,20,9.379379,1.5323314e-11,4.9093125e-21
d701af8d,20,9.3994,1.6336554e-11,1.5846667e-20
d701af8d,20,9.419419,1.3909284e-11,1.2107126e-20
d701af8d,20,9.43944,1.6261879e-11,1.0617578e-21
d701af8d,20,9.459459,1.1631798e-11,1.1583945e-20
d701af8d,20,9.47948,1.196896e-11,3.0522989e-21
d701af8d,20,9.499499,9.547256e-12,2.5977641e-22
d701af8d,20,9.51952,1.014116e-11,5.635193e-21
d701af8d,20,9.539539,1.4982888e-11,1.24788265e-20
d701af8d,20,9.55956,9.278491e-12,1.5078767e-21
d701af8d,20,9.579579,1.1388101e-11,2.8291677e-21
d701af8d,20,9.5996,1.1587555e-11,4.547045e-21
d701af8d,20,9.619619,9.809839e-12,2.7626603e-21
d701af8d,20,9.63964,8.232541e-12,8.686434e-22
d701af8d,20,9.659659,9.74851e-12,1.9135295e-21
d701af8d,20,9.67968,7.862096e-12,3.435905e-21
d701af8d,20,9.699699,7.1846734e-12,5.7366753e-22
d701af8d,20,9.71972,8.832548e-12,1.3549876e-20
d701af8d,20,9.739739,6.5485365e-12,1.0001418e-21
d701af8d,20,9.75976,5.1343808e-12,2.1788432e-21
d701af8d,20,9.779779,7.475255e-12,6.467533e-22
d701af8d,20,9.7998,7.9242125e-12,1.7045012e-21
d701af8d,20,9.819819,5.489675e-12,8.83097e-22
d701af8d,20,9.83984,5.688588e-12,9.984755e-23
d701af8d,20,9.859859,4.7800405e-12,4.435378e-22
d701af8d,20,9.87988,5.0557917e-12,2.4196844e-21
d701af8d,20,9.8998995,5.5737108e-12,1.5540387e-22
d701af8d,20,9.91992,4.1227356e-12,3.2343388e-22
d701af8d,20,9.9399395,4.5526807e-12,4.0697145e-21
d701af8d,20,9.95996,5.3654737e-12,2.6397012e-21
d701af8d,20,9.9799795,5.7939404e-12,4.1751325e-22
d701af8d,20,10.0,1.330738e-12,1.1215247e-22
fd55aa7c,20,-10.0,1.1999584e-12,1.3600633e-19
fd55aa7c,20,-9.9799795,2.0814528e-12,3.0817146e-19
fd55aa7c,20,-9.95996,2.7439147e-12,1.5849873e-20
fd55aa7c,20,-9.9399395,2.8359123e-12,5.983668e-19
fd55aa7c,20,-9.91992,3.5747212e-12,1.1834163e-19
fd55aa7c,20,-9.8998995,3.7357157e-12,5.500755e-19
fd55aa7c,20,-9.87988,3.4136069e-12,2.4402922e-20
fd55aa7c,20,-9.859859,4.74257e-12,1.05745005e-19
fd55aa7c,20,-9.83984,4.791551e-12,7.5842866e-20
fd55aa7c,20,-9.819819,5.4253247e-12,3.7935395e-19
fd55aa7c,20,-9.7998,5.6549006e-12,3.817565e-19
fd55aa7c,20,-9.779779,7.2854795e-12,4.1534548e-19
fd55aa7c,20,-9.75976,7.292111e-12,1.5956894e-19
fd55aa7c,20,-9.739739,5.5121806e-12,1.261212e-18
fd55aa7c,20,-9.71972,9.441951e-12,1.8599305e-18
fd55aa7c,20,-9.699699,7.2703493e-12,7.7737736e-20
fd55aa7c,20,-9.67968,8.629439e-12,2.4344904e-20
fd55aa7c,20,-9.659659,8.7194115e-12,7.9395406e-19
fd55aa7c,20,-9.63964,7.436304e-12,1.2763222e-18
fd55aa7c,20,-9.619619,1.1553988e-11,1.1276407e-17
fd55aa7c,20,-9.5996,1.4549555e-11,1.1627913e-19
fd55aa7c,20,-9.579579,1.25849635e-11,3.9107524e-18
fd55aa7c,20,-9.55956,1.17472455e-11,3.6977004e-18
fd55aa7c,20,-9.539539,1.3994307e-11,5.3021864e-19
fd55aa7c,20,-9.51952,1.771254e-11,2.1391341e-18
fd55aa7c,20,-9.499499,1.1097933e-11,1.7392961e-18
fd55aa7c,20,-9.47948,1.8057342e-11,5.6917177e-18
fd55aa7c,20,-9.459459,1.7534588e-11,3.237024e-18
fd55aa7c,20,-9.43944,1.8731131e-11,5.879922e-19
fd55aa7c,20,-9.419419,1.5249607e-11,6.3223792e-18
fd55aa7c,20,-9.3994,1.8885747e-11,3.2593152e-18
fd55aa7c,20,-9.379379,2.6440176e-11,9.5290355e-18
fd55aa7c,20,-9.35936,1.9362248e-11,7.7255324e-19
fd55aa7c,20,-9.339339,2.6715389e-11,2.3301195e-17
fd55aa7c,20,-9.31932,2.5758472e-11,5.822475e-17
fd55aa7c,20,-9.299299,2.8747001e-11,1.3584261e-17
fd55aa7c,20,-9.27928,3.0623736e-11,1.064538e-17
fd55aa7c,20,-9.259259,3.3162466e-11,5.8330097e-18
fd55aa7c,20,-9.23924,2.9871803e-11,1.3525205e-18
fd55aa7c,20,-9.219219,2.9710713e-11,6.6701508e-18
fd55aa7c,20,-9.1992,3.262542e-11,1.2992936e-17
fd55aa7c,20,-9.179179,4.1370105e-11,8.16207e-17
fd55aa7c,20,-9.15916,3.3519347e-11,6.7280327e-18
fd55aa7c,20,-9.139139,3.5120136e-11,3.31005e-17
fd55aa7c,20,-9.119119,4.2614186e-11,1.5642488e-17
fd55aa7c,20,-9.099099,5.0853308e-11,3.70189e-19
fd55aa7c,20,-9.079079,5.1631078e-11,2.0821504e-17
fd55aa7c,20,-9.059059,5.987951e-11,2.5179226e-17
fd55aa7c,20,-9.039039,4.2041315e-11,6.708021e-17
fd55aa7c,20,-9.019019,6.293899e-11,1.2902703e-16
fd55aa7c,20,-8.998999,4.6963673e-11,1.6812762e-17
fd55aa7c,20,-8.978979,7.5351385e-11,3.4780053e-17
fd55aa7c,20,-8.958959,7.149709e-11,6.359949e-17
fd55aa7c,20,-8.938939,7.188886e-11,2.5356777e-17
fd55aa7c,20,-8.918919,5.851952e-11,1.0211585e-17
fd55aa7c,20,-8.898899,1.064077e-10,8.0299815e-17
fd55aa7c,20,-8.878879,9.0385095e-11,3.2463123e-17
fd55aa7c,20,-8.858859,1.2141714e-10,5.964326e-17
fd55aa7c,20,-8.838839,8.531837e-11,4.945339e-16
fd55aa7c,20,-8.818819,8.144801e-11,1.6487016e-16
fd55aa7c,20,-8.798799,1.2390898e-10,3.9149492e-17
fd55aa7c,20,-8.778779,1.1914324e-10,6.324722e-17
fd55aa7c,20,-8.758759,1.07196856e-10,1.3087706e-16
fd55aa7c,20,-8.738739,1.2210341e-10,3.8632048e-16
fd55aa7c,20,-8.718719,9.106725e-11,3.202245e-16
fd55aa7c,20,-8.698699,1.12275154e-10,1.5484691e-16
fd55aa7c,20,-8.6786785,1.2712012e-10,5.0512876e-17
fd55aa7c,20,-8.658659,1.241723e-10,2.1630146e-16
fd55aa7c,20,-8.6386385,1.5564837e-10,6.357523e-17
fd55aa7c,20,-8.618619,1.7444696e-10,2.2042967e-16
fd55aa7c,20,-8.5985985,1.2100171e-10,3.630196e-17
fd55aa7c,20,-8.578579,1.2221898e-10,1.6592067e-16
fd55aa7c,20,-8.558558,1.1099357e-10,1.8306778e-16
fd55aa7c,20,-8.538539,1.6820101e-10,8.548132e-17
fd55aa7c,20,-8.518518,1.8481233e-10,3.1286859e-16
fd55aa7c,20,-8.498499,1.9135438e-10,5.511097e-16
fd55aa7c,20,-8.478478,1.523996e-10,2.6689908e-16
fd55aa7c,20,-8.458459,2.547578e-10,5.7686004e-16
fd55aa7c,20,-8.438438,1.8135392e-10,4.6360135e-16
fd55aa7c,20,-8.418419,1.7920417e-10,1.3699647e-15
fd55aa7c,20,-8.398398,1.7709982e-10,1.0057111e-16
fd55aa7c,20,-8.378379,1.9375888e-10,1.2667003e-16
fd55aa7c,20,-8.358358,2.3811578e-10,7.6524514e-16
fd55aa7c,20,-8.338339,2.559706e-10,1.1769e-15
fd55aa7c,20,-8.318318,1.817362e-10,3.715718e-16
fd55aa7c,20,-8.298299,2.4721286e-10,1.3538848e-16
fd55aa7c,20,-8.278278,2.48188e-10,2.7616877e-16
fd55aa7c,20,-8.258258,2.7756478e-10,4.038732e-16
fd55aa7c,20,-8.238238,2.9563305e-10,1.1988126e-15
fd55aa7c,20,-8.218218,2.9762173e-10,8.2485884e-16
fd55aa7c,20,-8.198198,2.5218438e-10,2.3615041e-15
fd55aa7c,20,-8.178178,3.0571928e-10,3.3325165e-15
fd55aa7c,20,-8.158158,3.3032438e-10,1.9897011e-15
fd55aa7c,20,-8.138138,3.2519262e-10,4.122997e-15
fd55aa7c,20,-8.118118,2.9942324e-10,2.5912904e-15
fd55aa7c,20,-8.098098,3.1198344e-10,4.3361514e-16
fd55aa7c,20,-8.078078,3.2389208e-10,2.7468431e-15
fd55aa7c,20,-8.058058,3.7562392e-10,1.9301037e-15
fd55aa7c,20,-8.038038,2.940825e-10,6.049712e-15
fd55aa7c,20,-8.018018,4.733483e-10,5.306525e-16
fd55aa7c,20,-7.997998,3.6329306e-10,3.1006945e-15
fd55aa7c,20,-7.977978,3.647129e-10,2.9753754e-15
fd55aa7c,20,-7.957958,4.267595e-10,1.1469956e-15
fd55aa7c,20,-7.937938,3.6075892e-10,3.1729662e-15
fd55aa7c,20,-7.917918,5.8145266e-10,1.6905647e-15
fd55aa7c,20,-7.897898,4.944835e-10,5.010435e-15
fd55aa7c,20,-7.877878,4.709529e-10,3.052285e-15
fd55aa7c,20,-7.8578577,6.2576083e-10,6.0790924e-15
fd55aa7c,20,-7.8378377,5.189274e-10,1.2134397e-14
fd55aa7c,20,-7.8178177,5.905112e-10,2.1129497e-15
fd55aa7c,20,-7.7977977,5.9564464e-10,2.4445098e-15
fd55aa7c,20,-7.7777777,5.9832156e-10,2.8893162e-15
fd55aa7c,20,-7.7577577,5.817855e-10,1.0375458e-14
fd55aa7c,20,-7.7377377,6.7414324e-10,2.3581563e-14
fd55aa7c,20,-7.7177176,6.812356e-10,8.941884e-15
fd55aa7c,20,-7.6976976,6.8007755e-10,5.0505987e-15
fd55aa7c,20,-7.6776776,6.052682e-10,3.0110412e-14
fd55aa7c,20,-7.6576576,9.123907e-10,5.946184e-14
fd55aa7c,20,-7.6376376,7.7919393e-10,2.683663e-15
fd55aa7c,20,-7.6176176,8.083118e-10,2.0402383e-14
fd55aa7c,20,-7.5975976,6.7042205e-10,2.3541253e-14
fd55aa7c,20,-7.5775776,6.805499e-10,1.106296e-14
fd55aa7c,20,-7.5575576,9.596414e-10,1.1783066e-14
fd55aa7c,20,-7.5375376,1.0819708e-09,2.65836e-14
fd55aa7c,20,-7.5175176,9.3110314e-10,4.296013e-15
fd55aa7c,20,-7.4974976,1.0186163e-09,6.071351e-15
fd55aa7c,20,-7.4774776,1.1688879e-09,8.276108e-15
fd55aa7c,20,-7.4574575,1.0036488e-09,2.604845e-14
fd55aa7c,20,-7.4374375,1.1652328e-09,3.3215716e-14
fd55aa7c,20,-7.4174175,1.2264311e-09,3.1596514e-14
fd55aa7c,20,-7.3973975,1.293355e-09,2.535048e-14
fd55aa7c,20,-7.3773775,1.4542467e-09,2.5416418e-14
fd55aa7c,20,-7.3573575,1.1165675e-09,7.8419115e-15
fd55aa7c,20,-7.3373375,7.874095e-10,3.066905e-14
fd55aa7c,20,-7.3173175,1.2702178e-09,1.5802257e-14
fd55aa7c,20,-7.2972975,1.2351687e-09,1.3704698e-14
fd55aa7c,20,-7.2772775,1.5693027e-09,2.6598256e-14
fd55aa7c,20,-7.2572575,1.3827562e-09,1.9315961e-14
fd55aa7c,20,-7.2372375,1.1095108e-09,1.4906276e-14
fd55aa7c,20,-7.2172174,1.6090935e-09,6.558604e-14
fd55aa7c,20,-7.1971974,1.4424177e-09,6.846914e-14
fd55aa7c,20,-7.1771774,1.6156595e-09,9.596668e-14
fd55aa7c,20,-7.1571574,1.3763123e-09,5.1165147e-14
fd55aa7c,20,-7.1371374,1.8861828e-09,4.4408897e-14
fd55aa7c,20,-7.1171174,1.8089077e-09,1.214436e-13
fd55aa7c,20,-7.0970974,2.0194568e-09,7.975912e-14
fd55aa7c,20,-7.0770774,1.6777464e-09,4.80313e-14
fd55aa7c,20,-7.0570574,1.9333517e-09,7.070446e-14
fd55aa7c,20,-7.0370374,1.947813e-09,1.0544342e-13
fd55aa7c,20,-7.0170174,2.16521e-09,2.274589e-13
fd55aa7c,20,-6.996997,1.8769057e-09,1.4986246e-13
fd55aa7c,20,-6.976977,2.5348852e-09,1.7499991e-13
fd55aa7c,20,-6.956957,2.3302222e-09,9.868041e-14
fd55aa7c,20,-6.936937,2.1308653e-09,1.053839e-13
fd55aa7c,20,-6.916917,2.395353e-09,1.2815385e-13
fd55aa7c,20,-6.896897,2.6454228e-09,1.398658e-13
fd55aa7c,20,-6.876877,2.551976e-09,1.6975618e-13
fd55aa7c,20,-6.856857,2.1591107e-09,3.45194e-13
fd55aa7c,20,-6.836837,2.6634672e-09,4.3585207e-13
fd55aa7c,20,-6.816817,2.4692175e-09,4.805396e-13
fd55aa7c,20,-6.796797,2.9274174e-09,1.3024598e-13
fd55aa7c,20,-6.776777,3.0538085e-09,3.6375083e-13
fd55aa7c,20,-6.756757,3.1304819e-09,5.321463e-13
fd55aa7c,20,-6.736737,2.641067e-09,5.2065367e-13
fd55aa7c,20,-6.716717,3.2484935e-09,8.542652e-14
fd55aa7c,20,-6.6966968,2.8946923e-09,5.658739e-13
fd55aa7c,20,-6.6766768,3.1395226e-09,1.1863222e-12
fd55aa7c,20,-6.6566567,3.0352378e-09,6.610955e-13
fd55aa7c,20,-6.6366367,3.150398e-09,6.9089157e-13
fd55aa7c,20,-6.6166167,3.8117056e-09,4.0852703e-13
fd55aa7c,20,-6.5965967,3.4506635e-09,8.6159167e-13
fd55aa7c,20,-6.5765767,3.0538607e-09,6.933774e-13
fd55aa7c,20,-6.5565567,3.937566e-09,2.6755036e-13
fd55aa7c,20,-6.5365367,4.0129455e-09,1.0419832e-12
fd55aa7c,20,-6.5165167,4.1598347e-09,8.396175e-13
fd55aa7c,20,-6.4964967,4.040896e-09,1.2843679e-12
fd55aa7c,20,-6.4764767,3.5006142e-09,6.51804e-13
fd55aa7c,20,-6.4564567,4.4920667e-09,4.863895e-13
fd55aa7c,20,-6.4364367,4.054631e-09,1.0852305e-12
fd55aa7c,20,-6.4164166,4.090307e-09,1.6688618e-12
fd55aa7c,20,-6.3963966,4.565418e-09,1.150896e-12
fd55aa7c,20,-6.3763766,5.019317e-09,1.282894e-12
fd55aa7c,20,-6.3563566,5.18892e-09,1.7032773e-12
fd55aa7c,20,-6.3363366,4.1064574e-09,2.472423e-12
fd55aa7c,20,-6.3163166,5.020619e-09,1.1102924e-12
fd55aa7c,20,-6.2962966,4.672489e-09,2.0503284e-12
fd55aa7c,20,-6.2762766,5.0497952e-09,1.8647208e-12
fd55aa7c,20,-6.2562566,4.8768825e-09,4.8808765e-12
fd55aa7c,20,-6.2362366,4.8408872e-09,5.6523237e-12
fd55aa7c,20,-6.2162166,6.1371748e-09,7.7880384e-12
fd55aa7c,20,-6.1961966,6.006178e-09,1.4456299e-12
fd55aa7c,20,-6.1761765,6.034426e-09,6.274107e-12
fd55aa7c,20,-6.1561565,5.0971245e-09,2.5766665e-12
fd55aa7c,20,-6.136136,5.137602e-09,3.3869322e-12
fd55aa7c,20,-6.116116,6.180675e-09,3.1923299e-12
fd55aa7c,20,-6.096096,5.8081566e-09,7.7623385e-12
fd55aa7c,20,-6.076076,5.950079e-09,5.4020508e-12
fd55aa7c,20,-6.056056,5.2067657e-09,1.0110181e-11
fd55aa7c,20,-6.036036,6.2424004e-09,4.1471765e-12
fd55aa7c,20,-6.016016,6.0161995e-09,8.275411e-12
fd55aa7c,20,-5.995996,5.747249e-09,7.1933943e-12
fd55aa7c,20,-5.975976,6.2810126e-09,1.6263832e-11
fd55aa7c,20,-5.955956,6.3456524e-09,8.496706e-12
fd55aa7c,20,-5.935936,6.8001182e-09,7.2835765e-12
fd55aa7c,20,-5.915916,6.6614723e-09,1.7918016e-11
fd55aa7c,20,-5.895896,5.2625873e-09,1.4023644e-11
fd55aa7c,20,-5.875876,7.317145e-09,1.6702511e-11
fd55aa7c,20,-5.855856,7.4069146e-09,9.25479e-12
fd55aa7c,20,-5.835836,7.369993e-09,1.2096518e-11
fd55aa7c,20,-5.815816,6.2439365e-09,3.8848723e-11
fd55aa7c,20,-5.795796,8.085327e-09,1.6947038e-11
fd55aa7c,20,-5.775776,6.5703656e-09,1.3350454e-11
fd55aa7c,20,-5.755756,6.4992336e-09,1.7162606e-11
fd55aa7c,20,-5.735736,7.601287e-09,4.1604175e-11
fd55aa7c,20,-5.715716,7.199157e-09,4.291959e-11
fd55aa7c,20,-5.695696,6.969097e-09,3.4383812e-11
fd55aa7c,20,-5.675676,6.9416486e-09,5.491845e-11
fd55aa7c,20,-5.655656,7.2958644e-09,2.5159668e-11
fd55aa7c,20,-5.635636,7.847367e-09,3.3802995e-11
fd55aa7c,20,-5.615616,7.505253e-09,4.477879e-11
fd55aa7c,20,-5.595596,6.9966397e-09,8.565164e-11
fd55aa7c,20,-5.575576,7.708306e-09,2.9021691e-11
fd55aa7c,20,-5.555556,8.436356e-09,5.0297e-11
fd55aa7c,20,-5.535536,7.907496e-09,8.6565456e-11
fd55aa7c,20,-5.515516,8.270736e-09,5.567594e-11
fd55aa7c,20,-5.495496,8.542642e-09,3.294672e-11
fd55aa7c,20,-5.475476,9.890075e-09,5.7556567e-11
fd55aa7c,20,-5.455456,8.322212e-09,5.757853e-11
fd55aa7c,20,-5.435436,9.220762e-09,7.666905e-11
fd55aa7c,20,-5.415416,8.936489e-09,1.0027643e-10
fd55aa7c,20,-5.3953958,9.988617e-09,1.0402349e-10
fd55aa7c,20,-5.3753757,9.192718e-09,1.6290977e-10
fd55aa7c,20,-5.3553557,8.6812735e-09,1.2059986e-10
fd55aa7c,20,-5.3353357,1.0013453e-08,1.9647672e-10
fd55aa7c,20,-5.3153157,9.161963e-09,1.7491038e-10
fd55aa7c,20,-5.2952952,1.0763151e-08,1.5673186e-10
fd55aa7c,20,-5.275275,1.0472694e-08,1.4997134e-10
fd55aa7c,20,-5.255255,9.617472e-09,3.2453024e-10
fd55aa7c,20,-5.235235,1.0412999e-08,1.4023384e-10
fd55aa7c,20,-5.215215,1.0307066e-08,1.4631799e-10
fd55aa7c,20,-5.195195,1.1628111e-08,1.8485251e-10
fd55aa7c,20,-5.175175,9.753733e-09,1.8782942e-10
fd55aa7c,20,-5.155155,1.0570002e-08,1.5322474e-10
fd55aa7c,20,-5.135135,9.480602e-09,3.6432354e-10
fd55aa7c,20,-5.115115,1.1085595e-08,2.8898747e-10
fd55aa7c,20,-5.095095,1.125701e-08,2.422261e-10
fd55aa7c,20,-5.075075,1.22015535e-08,2.1949437e-10
fd55aa7c,20,-5.055055,1.4745305e-08,3.3171846e-10
fd55aa7c,20,-5.035035,1.2232849e-08,3.5670764e-10
fd55aa7c,20,-5.015015,1.21351755e-08,3.1876965e-10
fd55aa7c,20,-4.994995,1.267677e-08,5.18866e-10
fd55aa7c,20,-4.974975,1.3529222e-08,5.978596e-10
fd55aa7c,20,-4.954955,1.1573878e-08,4.998335e-10
fd55aa7c,20,-4.934935,1.3987923e-08,3.9823833e-10
fd55aa7c,20,-4.914915,1.5197857e-08,5.1820137e-10
fd55aa7c,20,-4.894895,1.3221818e-08,6.1838323e-10
fd55aa7c,20,-4.874875,1.384187e-08,8.275814e-10
fd55aa7c,20,-4.854855,1.4689613e-08,6.4797234e-10
fd55aa7c,20,-4.834835,1.4833261e-08,8.075505e-10
fd55aa7c,20,-4.814815,1.4985712e-08,1.045704e-09
fd55aa7c,20,-4.794795,1.43745025e-08,7.3337686e-10
fd55aa7c,20,-4.774775,1.6431892e-08,8.325844e-10
fd55aa7c,20,-4.754755,1.6239495e-08,9.769946e-10
fd55aa7c,20,-4.734735,1.6869437e-08,9.34783e-10
fd55aa7c,20,-4.714715,1.6884245e-08,8.379517e-10
fd55aa7c,20,-4.694695,1.805348e-08,1.4143463e-09
fd55aa7c,20,-4.674675,2.050059e-08,1.2033087e-09
fd55aa7c,20,-4.654655,1.8939886e-08,1.4300577e-09
fd55aa7c,20,-4.634635,1.7619502e-08,1.9590316e-09
fd55aa7c,20,-4.614615,1.7799776e-08,2.502731e-09
fd55aa7c,20,-4.594595,1.8648207e-08,1.5081908e-09
fd55aa7c,20,-4.574575,1.9698085e-08,1.9791206e-09
fd55aa7c,20,-4.554555,2.0319881e-08,2.5138445e-09
fd55aa7c,20,-4.534535,2.0872097e-08,2.647962e-09
fd55aa7c,20,-4.514515,2.1360625e-08,1.6794434e-09
fd55aa7c,20,-4.494495,1.9995085e-08,1.9808692e-09
fd55aa7c,20,-4.474475,2.5162583e-08,3.6287569e-09
fd55aa7c,20,-4.454455,2.250888e-08,3.8046166e-09
fd55aa7c,20,-4.4344344,2.0587224e-08,2.9446268e-09
fd55aa7c,20,-4.4144144,2.420647e-08,5.01969e-09
fd55aa7c,20,-4.3943944,2.3727546e-08,3.3577865e-09
fd55aa7c,20,-4.3743744,2.3232559e-08,3.2287082e-09
fd55aa7c,20,-4.3543544,2.7791522e-08,4.0288137e-09
fd55aa7c,20,-4.3343344,2.3440961e-08,4.130392e-09
fd55aa7c,20,-4.3143144,2.6722718e-08,6.4018417e-09
fd55aa7c,20,-4.2942944,2.8463607e-08,4.6219126e-09
fd55aa7c,20,-4.2742743,2.8573865e-08,4.24856e-09
fd55aa7c,20,-4.2542543,3.315739e-08,8.340153e-09
fd55aa7c,20,-4.2342343,3.280118e-08,7.7922255e-09
fd55aa7c,20,-4.2142143,2.9143216e-08,9.0673735e-09
fd55aa7c,20,-4.1941943,3.3662204e-08,7.477904e-09
fd55aa7c,20,-4.1741743,3.282277e-08,9.1318855e-09
fd55aa7c,20,-4.1541543,3.42995e-08,1.01858e-08
fd55aa7c,20,-4.1341343,3.6416136e-08,9.515765e-09
fd55aa7c,20,-4.1141143,4.011241e-08,1.3926852e-08
fd55aa7c,20,-4.0940943,4.1881144e-08,9.900626e-09
fd55aa7c,20,-4.0740743,4.2943157e-08,1.0751332e-08
fd55aa7c,20,-4.0540543,4.1354077e-08,1.272743e-08
fd55aa7c,20,-4.0340343,4.7657664e-08,1.4706462e-08
fd55aa7c,20,-4.0140142,4.2916383e-08,1.4558712e-08
fd55aa7c,20,-3.9939942,5.494044e-08,1.6552244e-08
fd55aa7c,20,-3.9739742,4.6491643e-08,1.4271945e-08
fd55aa7c,20,-3.9539542,4.9545164e-08,1.8149738e-08
fd55aa7c,20,-3.9339342,5.562019e-08,1.4295075e-08
fd55aa7c,20,-3.9139142,5.9531132e-08,2.1686374e-08
fd55aa7c,20,-3.8938942,5.524485e-08,2.5768292e-08
fd55aa7c,20,-3.8738742,6.0800296e-08,1.7793768e-08
fd55aa7c,20,-3.8538542,6.280321e-08,2.3894037e-08
fd55aa7c,20,-3.8338342,6.9455055e-08,3.1837683e-08
fd55aa7c,20,-3.8138142,7.170821e-08,3.2401598e-08
fd55aa7c,20,-3.793794,8.582527e-08,2.9922315e-08
fd55aa7c,20,-3.773774,7.442946e-08,3.5055134e-08
fd55aa7c,20,-3.753754,8.0345075e-08,3.2893716e-08
fd55aa7c,20,-3.733734,8.409611e-08,3.402362e-08
fd55aa7c,20,-3.713714,1.0039658e-07,4.0156355e-08
fd55aa7c,20,-3.6936939,9.4921496e-08,3.611965e-08
fd55aa7c,20,-3.6736739,9.599718e-08,4.015436e-08
fd55aa7c,20,-3.6536539,1.07281494e-07,5.4919376e-08
fd55aa7c,20,-3.6336339,1.0399508e-07,6.619969e-08
fd55aa7c,20,-3.6136138,1.1833964e-07,7.558367e-08
fd55aa7c,20,-3.5935938,1.1281994e-07,5.8557905e-08
fd55aa7c,20,-3.5735738,1.232198e-07,6.792525e-08
fd55aa7c,20,-3.5535538,1.469035e-07,7.907183e-08
fd55aa7c,20,-3.5335338,1.4197995e-07,7.249938e-08
fd55aa7c,20,-3.5135138,1.5669055e-07,5.833351e-08
fd55aa7c,20,-3.4934938,1.6270197e-07,8.174009e-08
fd55aa7c,20,-3.4734738,1.640331e-07,9.380668e-08
fd55aa7c,20,-3.4534538,1.8333488e-07,7.8985465e-08
fd55aa7c,20,-3.4334338,2.0728332e-07,9.046698e-08
fd55aa7c,20,-3.4134138,1.9466486e-07,1.2048578e-07
fd55aa7c,20,-3.3933938,2.2421182e-07,1.1538177e-07
fd55aa7c,20,-3.3733735,2.0924206e-07,1.3312442e-07
fd55aa7c,20,-3.3533535,2.7409507e-07,1.3337171e-07
fd55aa7c,20,-3.3333335,2.7440316e-07,1.4788604e-07
fd55aa7c,20,-3.3133135,2.8235382e-07,1.4385866e-07
fd55aa7c,20,-3.2932935,3.0480388e-07,1.5800295e-07
fd55aa7c,20,-3.2732735,3.0755447e-07,1.7987907e-07
fd55aa7c,20,-3.2532535,3.339109e-07,2.155093e-07
fd55aa7c,20,-3.2332335,3.422854e-07,2.361212e-07
fd55aa7c,20,-3.2132134,3.8915027e-07,2.194005e-07
fd55aa7c,20,-3.1931934,4.033754e-07,2.9267116e-07
fd55aa7c,20,-3.1731734,4.033223e-07,2.64695e-07
fd55aa7c,20,-3.1531534,4.6227728e-07,2.4628042e-07
